0;0;68;0;0;67;0;5;66;0;0;66;-4;-2;49;-15;-34;60;-11;-39;53;-17;-48;81;-21;-44;72;-8;-14;47;2
-5;5;62;-6;-10;51;-3;-36;63;-19;-52;62;-29;-42;68;-48;-43;64;-7;-33;62;-11;-4;49;-2;10;64;-6;12;66;2
-2;8;65;-2;9;59;-12;-1;68;7;-3;65;61;-25;54;51;-26;49;34;-14;48;32;-10;61;-16;-3;56;-19;0;63;3
-17;0;66;-18;0;65;-18;0;67;-33;-1;62;41;-8;55;37;-12;51;27;-7;58;-9;-3;63;-22;0;64;-21;0;65;3
-19;0;66;-19;0;67;-18;0;67;-17;0;69;-5;0;47;44;-9;46;43;-11;50;33;-4;54;0;0;59;-8;0;66;3
-14;0;67;-14;0;66;-13;0;67;0;7;68;23;0;48;45;-13;50;44;-12;46;46;-10;51;18;-6;62;-4;0;62;3
-16;0;65;-15;0;69;-11;0;70;0;-1;49;53;-24;44;48;-19;40;57;-16;43;36;-8;57;0;-5;64;-9;-1;65;3
-12;0;69;13;0;54;47;-7;48;48;-12;42;51;-17;36;49;-16;37;45;-11;45;28;-11;51;19;-1;61;-5;0;65;3
-18;0;64;-17;0;66;-18;0;68;-9;7;67;43;-1;56;47;-9;48;44;-10;48;46;-8;50;23;0;58;5;-1;66;3
-19;0;65;-19;0;65;-21;0;65;17;0;57;48;-5;45;50;-13;41;49;-10;42;30;-8;54;-20;0;64;-17;0;66;3
-17;0;65;-18;0;66;-17;0;66;-18;0;63;48;-1;54;45;-4;49;46;-4;48;41;-3;49;41;0;54;10;0;66;3
-18;5;67;-13;7;64;51;0;51;46;-3;45;45;-3;45;45;-4;43;48;-4;49;32;-1;53;16;0;63;-15;5;67;3
-13;7;66;-45;5;53;-51;5;35;-63;6;11;-70;6;-3;-69;7;-1;-61;6;13;-59;7;28;-39;6;49;-14;9;65;4
-13;7;64;-14;7;66;-13;7;65;-21;6;63;-38;5;51;-74;0;0;-65;5;5;-64;0;11;-66;7;23;-57;7;36;4
-9;7;67;-4;8;68;-33;0;57;-58;0;32;-68;6;-5;-69;7;-6;-74;5;-1;-55;6;36;-28;13;50;-7;8;67;4
-11;6;66;-10;5;66;-10;5;66;-11;6;67;-33;5;58;-72;6;-1;-68;6;-1;-73;7;-2;-65;6;13;-51;5;35;4
-5;5;68;-11;5;66;-39;0;56;-57;0;27;-72;0;-5;-70;5;0;-68;5;12;-59;0;32;12;8;71;-4;7;67;4
-5;7;68;-6;7;68;-38;0;49;-62;0;22;-70;0;0;-65;6;-1;-75;5;0;-62;0;27;-10;12;60;10;6;70;4
-1;0;68;-1;0;66;0;0;68;-11;0;67;-38;0;56;-60;0;19;-68;0;-1;-67;0;-2;-69;0;17;-42;-6;39;4
-1;0;69;-2;-1;67;-2;0;67;0;0;69;-62;-6;15;-65;0;5;-66;0;9;-71;0;18;-51;0;44;10;0;64;4
6;0;67;5;0;68;0;0;67;0;0;66;0;0;68;6;5;68;-55;-2;22;-69;7;-3;-76;8;-6;-35;7;39;4
0;0;67;0;5;69;-34;0;57;-52;0;46;-73;0;0;-72;0;-3;-68;0;0;-61;0;26;22;9;70;9;5;68;4
7;0;66;0;0;65;-27;0;63;-50;8;39;-68;18;-12;-45;30;-39;-37;30;-44;-37;29;-44;-34;29;-44;-35;30;-42;5
-7;0;67;0;0;68;0;0;66;0;0;67;-8;0;63;-52;-1;31;-68;0;-15;-50;15;-40;-39;20;-48;-33;22;-50;5
-11;-3;74;-13;-2;67;-10;-2;65;11;-2;70;-50;-5;26;-67;5;-49;-45;13;-46;-37;16;-38;-36;18;-47;-39;22;-51;5
8;0;65;9;0;66;14;0;70;-17;0;66;-26;0;44;-61;9;-27;-53;18;-41;-38;22;-51;-32;23;-49;-32;25;-51;5
26;0;59;27;0;62;23;-2;62;22;0;60;29;0;65;-8;0;56;-58;-1;21;-66;11;-26;-50;23;-37;-42;23;-40;5
7;-1;69;6;0;65;9;0;66;9;0;67;0;-2;65;-20;0;54;-67;0;-6;-57;14;-33;-48;17;-44;-39;20;-46;5
0;0;67;7;0;66;8;0;67;8;0;68;10;0;71;-43;7;48;-63;7;16;-58;19;-39;-39;24;-42;-34;29;-46;5
5;0;67;6;5;67;6;0;66;0;0;67;-44;0;45;-66;6;13;-59;18;-33;-47;23;-39;-37;28;-47;-32;26;-47;5
27;-2;60;25;-2;61;23;-1;60;26;-1;61;28;-3;68;-9;0;62;-64;8;17;-65;21;-28;-39;29;-42;-32;33;-45;5
5;0;67;0;0;67;-1;5;67;-1;0;68;-34;0;42;-59;0;16;-60;12;-43;-41;23;-45;-34;21;-45;-28;23;-50;5
-4;12;66;-1;13;67;-3;11;65;-3;10;66;-2;12;66;-7;9;67;-4;11;67;-6;11;67;-6;10;66;-5;10;66;0
-6;11;67;-5;9;66;-4;10;67;-4;8;67;-5;10;65;-5;9;68;-6;10;66;-6;9;66;-6;10;68;-5;8;68;0
-7;10;65;-7;8;68;-9;9;66;-10;8;74;-13;0;79;-17;13;77;16;42;11;21;50;0;9;43;33;-8;23;63;1
-10;11;67;-13;7;85;-22;20;75;-8;30;53;9;44;23;25;56;-4;23;58;11;0;48;35;-18;37;53;-14;25;63;1
-16;15;65;-15;14;62;-16;0;61;-17;-15;57;-10;-28;60;-26;-20;77;-18;-30;57;-19;-36;61;-17;-28;66;-16;-17;60;2
-12;0;65;-11;0;68;-11;-1;59;-15;-13;56;-18;-33;60;-15;-40;56;-2;-46;62;-17;-47;48;-9;-44;64;-19;-30;62;2
-12;0;67;-12;0;66;-13;5;68;-13;0;63;21;5;56;38;-3;55;36;-1;55;41;0;58;19;0;63;-17;0;64;3
